0501_300kx_1nm_clhaadf3_0016.jpg,347,432,429,485,111
0501_300kx_1nm_clhaadf3_0016.jpg,236,560,322,616,111
0501_300kx_1nm_clhaadf3_0016.jpg,571,248,644,303,111
0501_300kx_1nm_clhaadf3_0016.jpg,946,38,1012,84,111
0501_300kx_1nm_clhaadf3_0016.jpg,939,624,969,651,111
0501_300kx_1nm_clhaadf3_0016.jpg,205,975,226,1009,111
0501_300kx_1nm_clhaadf3_0016.jpg,22,859,51,882,111
0501_300kx_1nm_clhaadf3_0016.jpg,152,385,181,428,111
0501_300kx_1nm_clhaadf3_0018.jpg,400,853,573,967,111
0501_300kx_1nm_clhaadf3_0018.jpg,664,902,707,964,111
0501_300kx_1nm_clhaadf3_0018.jpg,914,951,982,993,111
0501_300kx_1nm_clhaadf3_0018.jpg,837,639,888,719,111
0501_300kx_1nm_clhaadf3_0018.jpg,672,617,751,670,111
0501_300kx_1nm_clhaadf3_0018.jpg,768,133,797,156,111
0501_300kx_1nm_clhaadf3_0018.jpg,353,331,419,371,111
0501_300kx_1nm_clhaadf3_0018.jpg,287,588,339,669,111
0501_300kx_1nm_clhaadf3_0020.jpg,690,858,741,930,111
0501_300kx_1nm_clhaadf3_0020.jpg,722,919,758,974,111
0501_300kx_1nm_clhaadf3_0020.jpg,260,13,293,57,111
0501_300kx_1nm_clhaadf3_0022.jpg,830,54,942,128,111
0501_300kx_1nm_clhaadf3_0022.jpg,864,707,906,732,111
0501_300kx_1nm_clhaadf3_0022.jpg,371,595,390,620,111
0501_300kx_1nm_clhaadf3_0022.jpg,72,612,139,654,111
0501_300kx_1nm_clhaadf3_0022.jpg,70,112,180,187,111
0501_300kx_1nm_clhaadf3_0022.jpg,136,924,159,958,111
0501_300kx_1nm_clhaadf3_0024.jpg,657,190,772,266,111
0501_300kx_1nm_clhaadf3_0024.jpg,578,777,655,889,111
0501_300kx_1nm_clhaadf3_0024.jpg,892,850,914,876,111
0501_300kx_1nm_clhaadf3_0024.jpg,116,149,159,216,111
0501_300kx_1nm_clhaadf3_0024.jpg,1,1,97,67,111
0501_300kx_1nm_clhaadf3_0024.jpg,34,143,61,181,111
0501_300kx_1nm_clhaadf3_0024.jpg,1,261,26,296,111
0501_300kx_1nm_clhaadf3_0024.jpg,140,577,183,647,111
0501_300kx_1nm_clhaadf3_0024.jpg,913,371,974,460,111
0501_300kx_1nm_clhaadf3_0026.jpg,573,126,688,201,111
0501_300kx_1nm_clhaadf3_0026.jpg,592,334,654,427,111
0501_300kx_1nm_clhaadf3_0026.jpg,464,579,553,641,111
0501_300kx_1nm_clhaadf3_0026.jpg,440,47,489,80,111
0501_300kx_1nm_clhaadf3_0026.jpg,656,209,708,289,111
0501_300kx_1nm_clhaadf3_0030.jpg,900,128,981,180,111
0501_300kx_1nm_clhaadf3_0030.jpg,351,264,425,369,111
0501_300kx_1nm_clhaadf3_0030.jpg,242,517,328,611,111
0501_300kx_1nm_clhaadf3_0030.jpg,774,714,919,808,111
0501_300kx_1nm_clhaadf3_0030.jpg,421,900,467,972,111
0501_300kx_1nm_clhaadf3_0030.jpg,340,802,397,837,111
0501_300kx_1nm_clhaadf3_0030.jpg,351,866,449,933,111
0501_300kx_1nm_clhaadf3_0030.jpg,181,970,230,1003,111
0501_300kx_1nm_clhaadf3_0030.jpg,476,24,541,76,111
0501_300kx_1nm_clhaadf3_0030.jpg,515,4,550,27,111
0501_300kx_1nm_clhaadf3_0030.jpg,706,29,739,82,111
0501_300kx_1nm_clhaadf3_0031.jpg,270,44,355,175,111
0501_300kx_1nm_clhaadf3_0031.jpg,487,342,514,386,111
0501_300kx_1nm_clhaadf3_0031.jpg,940,888,1024,956,111
0501_300kx_1nm_clhaadf3_0031.jpg,920,711,987,812,111
0501_300kx_1nm_clhaadf3_0031.jpg,436,971,484,1007,111
0501_300kx_1nm_clhaadf3_0031.jpg,354,908,388,934,111
0501_300kx_1nm_clhaadf3_0031.jpg,361,559,394,595,111
0501_300kx_1nm_clhaadf3_0034.jpg,617,155,698,221,111
0501_300kx_1nm_clhaadf3_0034.jpg,644,356,706,395,111
0501_300kx_1nm_clhaadf3_0034.jpg,605,354,638,394,111
0501_300kx_1nm_clhaadf3_0034.jpg,418,502,452,558,111
0501_300kx_1nm_clhaadf3_0034.jpg,128,497,158,544,111
0501_300kx_1nm_clhaadf3_0034.jpg,162,289,191,337,111
0501_300kx_1nm_clhaadf3_0034.jpg,1,756,68,857,111
0501_300kx_1nm_clhaadf3_0034.jpg,21,937,119,1005,111
0501_300kx_1nm_clhaadf3_0036.jpg,379,704,421,769,111
0501_300kx_1nm_clhaadf3_0036.jpg,885,814,972,874,111
0501_300kx_1nm_clhaadf3_0036.jpg,491,74,505,94,111
0501_300kx_1nm_clhaadf3_0038.jpg,543,621,639,685,111
0501_300kx_1nm_clhaadf3_0038.jpg,823,565,878,631,111
0501_300kx_1nm_clhaadf3_0038.jpg,827,180,876,255,111
0501_300kx_1nm_clhaadf3_0038.jpg,943,113,1020,179,111
0501_300kx_1nm_clhaadf3_0038.jpg,369,222,449,273,111
0501_300kx_1nm_clhaadf3_0038.jpg,120,233,189,289,111
0501_300kx_1nm_clhaadf3_0038.jpg,158,494,229,538,111
0501_300kx_1nm_clhaadf3_0038.jpg,533,528,563,557,111
0501_300kx_1nm_clhaadf3_0040.jpg,22,167,92,223,111
0501_300kx_1nm_clhaadf3_0040.jpg,828,1,910,117,111
0501_300kx_1nm_clhaadf3_0040.jpg,424,502,463,566,111
0501_300kx_1nm_clhaadf3_0040.jpg,67,817,146,868,111
0501_300kx_1nm_clhaadf3_0040.jpg,781,930,858,1002,111
0501_300kx_1nm_clhaadf3_0044.jpg,35,357,81,405,111
0501_300kx_1nm_clhaadf3_0044.jpg,277,339,346,428,111
0501_300kx_1nm_clhaadf3_0044.jpg,343,791,407,833,111
0501_300kx_1nm_clhaadf3_0044.jpg,319,659,399,718,111
0501_300kx_1nm_clhaadf3_0044.jpg,900,532,988,598,111
0501_300kx_1nm_clhaadf3_0044.jpg,26,421,49,446,111
0501_300kx_1nm_clhaadf3_0044.jpg,37,582,59,608,111
0501_300kx_1nm_clhaadf3_0044.jpg,567,837,605,862,111
0501_300kx_1nm_clhaadf3_0044.jpg,308,745,338,796,111
0501_300kx_1nm_clhaadf3_0044.jpg,922,989,984,1024,111
0501_300kx_1nm_clhaadf3_0044.jpg,733,508,892,614,111
0501_300kx_1nm_clhaadf3_0046.jpg,405,409,481,458,111
0501_300kx_1nm_clhaadf3_0046.jpg,697,650,788,769,111
0501_300kx_1nm_clhaadf3_0046.jpg,581,903,640,949,111
0501_300kx_1nm_clhaadf3_0046.jpg,979,320,1010,368,111
0501_300kx_1nm_clhaadf3_0046.jpg,969,380,989,409,111
0501_300kx_1nm_clhaadf3_0046.jpg,885,570,949,609,111
0501_300kx_1nm_clhaadf3_0046.jpg,668,186,697,209,111
0501_300kx_1nm_clhaadf3_0048.jpg,394,143,466,189,111
0501_300kx_1nm_clhaadf3_0048.jpg,807,177,854,250,111
0501_300kx_1nm_clhaadf3_0048.jpg,436,639,573,727,111
0501_300kx_1nm_clhaadf3_0048.jpg,562,510,596,565,111
0501_300kx_1nm_clhaadf3_0048.jpg,534,943,589,1023,111
0501_300kx_1nm_clhaadf3_0048.jpg,13,248,34,282,111
0501_300kx_1nm_clhaadf3_0048.jpg,270,20,337,67,111
0501_300kx_1nm_clhaadf3_0048.jpg,444,1,496,30,111
0501_300kx_1nm_clhaadf3_0048.jpg,405,527,465,563,111
0501_300kx_1nm_clhaadf3_0048.jpg,101,915,141,959,111
0501_300kx_1nm_clhaadf3_0050.jpg,457,285,535,389,111
0501_300kx_1nm_clhaadf3_0050.jpg,597,422,639,490,111
0501_300kx_1nm_clhaadf3_0050.jpg,556,309,633,358,111
0501_300kx_1nm_clhaadf3_0050.jpg,406,466,435,509,111
0501_300kx_1nm_clhaadf3_0050.jpg,349,718,379,767,111
0501_300kx_1nm_clhaadf3_0050.jpg,523,66,571,138,111
0501_300kx_1nm_clhaadf3_0050.jpg,950,219,969,249,111
0501_300kx_1nm_clhaadf3_0050.jpg,33,768,110,876,111
200kV_500kx_p2nm_8cmCL_grain1_0002.jpg,902,106,950,194,111
200kV_500kx_p2nm_8cmCL_grain1_0002.jpg,890,205,966,249,111
200kV_500kx_p2nm_8cmCL_grain1_0002.jpg,769,67,877,156,111
200kV_500kx_p2nm_8cmCL_grain1_0002.jpg,613,123,717,193,111
200kV_500kx_p2nm_8cmCL_grain1_0002.jpg,719,147,785,206,111
200kV_500kx_p2nm_8cmCL_grain1_0002.jpg,684,253,764,306,111
200kV_500kx_p2nm_8cmCL_grain1_0002.jpg,720,283,800,332,111
200kV_500kx_p2nm_8cmCL_grain1_0002.jpg,505,364,576,442,111
200kV_500kx_p2nm_8cmCL_grain1_0002.jpg,476,160,525,231,111
200kV_500kx_p2nm_8cmCL_grain1_0002.jpg,361,20,412,67,111
200kV_500kx_p2nm_8cmCL_grain1_0002.jpg,440,225,515,298,111
200kV_500kx_p2nm_8cmCL_grain1_0002.jpg,445,295,515,351,111
200kV_500kx_p2nm_8cmCL_grain1_0002.jpg,539,514,619,598,111
200kV_500kx_p2nm_8cmCL_grain1_0002.jpg,651,520,733,596,111
200kV_500kx_p2nm_8cmCL_grain1_0002.jpg,735,492,837,584,111
200kV_500kx_p2nm_8cmCL_grain1_0002.jpg,750,556,833,630,111
200kV_500kx_p2nm_8cmCL_grain1_0002.jpg,721,632,777,688,111
200kV_500kx_p2nm_8cmCL_grain1_0002.jpg,767,206,835,263,111
200kV_500kx_p2nm_8cmCL_grain1_0002.jpg,475,840,523,904,111
200kV_500kx_p2nm_8cmCL_grain1_0002.jpg,826,838,947,916,111
200kV_500kx_p2nm_8cmCL_grain1_0002.jpg,597,732,668,778,111
200kV_500kx_p2nm_8cmCL_grain1_0002.jpg,606,647,697,746,111
200kV_500kx_p2nm_8cmCL_grain1_0002.jpg,725,679,833,750,111
200kV_500kx_p2nm_8cmCL_grain1_0002.jpg,722,830,757,851,111
200kV_500kx_p2nm_8cmCL_grain1_0002.jpg,912,764,1007,830,111
200kV_500kx_p2nm_8cmCL_grain1_0002.jpg,903,263,971,318,111
200kV_500kx_p2nm_8cmCL_grain1_0002.jpg,884,298,981,369,111
200kV_500kx_p2nm_8cmCL_grain1_0002.jpg,896,344,961,387,111
200kV_500kx_p2nm_8cmCL_grain1_0002.jpg,815,215,863,290,111
200kV_500kx_p2nm_8cmCL_grain1_0002.jpg,901,549,947,601,111
200kV_500kx_p2nm_8cmCL_grain1_0002.jpg,981,630,1024,683,111
200kV_500kx_p2nm_8cmCL_grain1_0002_n.jpg,718,629,779,691,111
200kV_500kx_p2nm_8cmCL_grain1_0002_n.jpg,535,515,609,593,111
200kV_500kx_p2nm_8cmCL_grain1_0002_n.jpg,504,363,570,445,111
200kV_500kx_p2nm_8cmCL_grain1_0002_n.jpg,449,298,510,347,111
200kV_500kx_p2nm_8cmCL_grain1_0002_n.jpg,439,228,509,292,111
200kV_500kx_p2nm_8cmCL_grain1_0002_n.jpg,473,159,524,226,111
200kV_500kx_p2nm_8cmCL_grain1_0002_n.jpg,614,121,722,206,111
200kV_500kx_p2nm_8cmCL_grain1_0002_n.jpg,717,142,782,207,111
200kV_500kx_p2nm_8cmCL_grain1_0002_n.jpg,690,254,758,309,111
200kV_500kx_p2nm_8cmCL_grain1_0002_n.jpg,727,286,787,330,111
200kV_500kx_p2nm_8cmCL_grain1_0002_n.jpg,766,65,864,156,111
200kV_500kx_p2nm_8cmCL_grain1_0002_n.jpg,894,114,951,189,111
200kV_500kx_p2nm_8cmCL_grain1_0002_n.jpg,809,211,871,287,111
200kV_500kx_p2nm_8cmCL_grain1_0002_n.jpg,765,204,837,261,111
200kV_500kx_p2nm_8cmCL_grain1_0002_n.jpg,900,198,966,247,111
200kV_500kx_p2nm_8cmCL_grain1_0002_n.jpg,916,262,963,319,111
200kV_500kx_p2nm_8cmCL_grain1_0002_n.jpg,887,291,979,364,111
200kV_500kx_p2nm_8cmCL_grain1_0002_n.jpg,895,341,955,387,111
200kV_500kx_p2nm_8cmCL_grain1_0002_n.jpg,679,394,764,472,111
200kV_500kx_p2nm_8cmCL_grain1_0002_n.jpg,732,494,836,577,111
200kV_500kx_p2nm_8cmCL_grain1_0002_n.jpg,657,524,736,599,111
200kV_500kx_p2nm_8cmCL_grain1_0002_n.jpg,751,557,829,625,111
200kV_500kx_p2nm_8cmCL_grain1_0002_n.jpg,607,646,695,742,111
200kV_500kx_p2nm_8cmCL_grain1_0002_n.jpg,888,528,1008,622,111
200kV_500kx_p2nm_8cmCL_grain1_0002_n.jpg,824,832,942,928,111
200kV_500kx_p2nm_8cmCL_grain1_0002_n.jpg,917,761,1009,839,111
200kV_500kx_p2nm_8cmCL_grain1_0002_n.jpg,726,676,827,755,111
200kV_500kx_p2nm_8cmCL_grain1_0002_n.jpg,595,724,665,784,111
200kV_500kx_p2nm_8cmCL_grain1_0002_n.jpg,482,848,520,900,111
200kV_500kx_p2nm_8cmCL_grain1_0002_n.jpg,367,26,400,57,111
200kV_500kx_p2nm_8cmCL_grain1_0006_n.jpg,472,205,520,269,111
200kV_500kx_p2nm_8cmCL_grain1_0006_n.jpg,463,79,511,138,111
200kV_500kx_p2nm_8cmCL_grain1_0006_n.jpg,867,77,913,136,111
200kV_500kx_p2nm_8cmCL_grain1_0006_n.jpg,847,318,913,395,111
200kV_500kx_p2nm_8cmCL_grain1_0006_n.jpg,813,510,929,603,111
200kV_500kx_p2nm_8cmCL_grain1_0006_n.jpg,352,529,497,604,111
200kV_500kx_p2nm_8cmCL_grain1_0006_n.jpg,282,366,330,431,111
200kV_500kx_p2nm_8cmCL_grain1_0006_n.jpg,186,463,224,535,111
200kV_500kx_p2nm_8cmCL_grain1_0006_n.jpg,216,485,254,551,111
200kV_500kx_p2nm_8cmCL_grain1_0006_n.jpg,374,679,470,779,111
200kV_500kx_p2nm_8cmCL_grain1_0006_n.jpg,268,642,389,763,111
200kV_500kx_p2nm_8cmCL_grain1_0006_n.jpg,242,812,310,861,111
200kV_500kx_p2nm_8cmCL_grain1_0006_n.jpg,39,896,112,965,111
200kV_500kx_p2nm_8cmCL_grain1_0006_n.jpg,556,635,639,701,111
200kV_500kx_p2nm_8cmCL_grain1_0006_n.jpg,360,228,389,263,111
200kV_500kx_p2nm_8cmCL_grain1_0006_n.jpg,132,178,184,235,111
200kV_500kx_p2nm_8cmCL_grain1_0006_n.jpg,1,248,39,287,111
200kV_500kx_p2nm_8cmCL_grain1_0006_n.jpg,246,10,297,44,111
200kV_500kx_p2nm_8cmCL_grain1_0006_n.jpg,180,16,206,55,111
200kV_500kx_p2nm_8cmCL_grain1_0006_n.jpg,112,7,164,41,111
200kV_500kx_p2nm_8cmCL_grain1_0006_n.jpg,14,54,45,102,111
200kV_500kx_p2nm_8cmCL_grain1_0006_n.jpg,383,381,462,440,111
200kV_500kx_p2nm_8cmCL_grain1_0006_n.jpg,566,273,608,319,111
200kV_500kx_p2nm_8cmCL_grain1_0006_n.jpg,667,532,700,554,111
200kV_500kx_p2nm_8cmCL_grain1_0006_n.jpg,481,606,563,659,111
200kV_500kx_p2nm_8cmCL_grain1_0006_n.jpg,131,667,175,745,111
200kV_500kx_p2nm_8cmCL_grain1_0006_n.jpg,285,330,306,361,111
200kV_500kx_p2nm_8cmCL_grain1_0006_n.jpg,940,172,971,216,111
200kV_500kx_p2nm_8cmCL_grain1_0006_n.jpg,765,43,786,83,111
200kV_500kx_p2nm_8cmCL_grain1_0006_n.jpg,105,421,151,454,111
200kV_500kx_p2nm_8cmCL_grain1_0006_n.jpg,117,592,182,658,111
200kV_500kx_p2nm_8cmCL_grain1_0006_n.jpg,28,758,114,844,111
200kV_500kx_p2nm_8cmCL_grain1_0006_n.jpg,30,730,101,802,111
200kV_500kx_p2nm_8cmCL_grain1_0006_n.jpg,13,400,59,449,111
200kV_500kx_p2nm_8cmCL_grain1_0006_n.jpg,42,452,76,481,111
200kV_500kx_p2nm_8cmCL_grain1_0006_n.jpg,16,368,46,414,111
200kV_500kx_p2nm_8cmCL_grain1_0006_n.jpg,751,580,811,657,111
200kV_500kx_p2nm_8cmCL_grain1_0008_n.jpg,515,279,546,323,111
200kV_500kx_p2nm_8cmCL_grain1_0008_n.jpg,439,312,498,371,111
200kV_500kx_p2nm_8cmCL_grain1_0008_n.jpg,238,434,314,501,111
200kV_500kx_p2nm_8cmCL_grain1_0008_n.jpg,212,522,290,599,111
200kV_500kx_p2nm_8cmCL_grain1_0008_n.jpg,155,612,226,690,111
200kV_500kx_p2nm_8cmCL_grain1_0008_n.jpg,728,492,797,549,111
200kV_500kx_p2nm_8cmCL_grain1_0008_n.jpg,666,438,732,495,111
200kV_500kx_p2nm_8cmCL_grain1_0008_n.jpg,518,432,597,511,111
200kV_500kx_p2nm_8cmCL_grain1_0008_n.jpg,494,368,549,390,111
200kV_500kx_p2nm_8cmCL_grain1_0008_n.jpg,328,204,372,252,111
200kV_500kx_p2nm_8cmCL_grain1_0008_n.jpg,554,162,588,209,111
200kV_500kx_p2nm_8cmCL_grain1_0008_n.jpg,592,91,634,143,111
200kV_500kx_p2nm_8cmCL_grain1_0008_n.jpg,673,295,720,325,111
200kV_500kx_p2nm_8cmCL_grain1_0008_n.jpg,963,417,998,497,111
200kV_500kx_p2nm_8cmCL_grain1_0008_n.jpg,236,225,263,281,111
200kV_500kx_p2nm_8cmCL_grain1_0008_n.jpg,208,185,235,233,111
200kV_500kx_p2nm_8cmCL_grain1_0008_n.jpg,38,154,63,205,111
200kV_500kx_p2nm_8cmCL_grain1_0008_n.jpg,688,174,719,212,111
200kV_500kx_p2nm_8cmCL_grain1_0008_n.jpg,585,437,620,462,111
200kV_500kx_p2nm_8cmCL_grain1_0008_n.jpg,934,214,968,278,111
200kV_500kx_p2nm_8cmCL_grain1_0008_n.jpg,979,263,1024,290,111
200kV_500kx_p2nm_8cmCL_grain1_0008_n.jpg,990,144,1024,197,111
200kV_500kx_p2nm_8cmCL_grain1_0008_n.jpg,682,70,733,99,111
200kV_500kx_p2nm_8cmCL_grain1_0008_n.jpg,324,558,354,588,111
200kV_500kx_p2nm_8cmCL_grain1_0008_n.jpg,157,511,204,550,111
200kV_500kx_p2nm_8cmCL_grain1_0008_n.jpg,106,538,149,593,111
200kV_500kx_p2nm_8cmCL_grain1_0008_n.jpg,311,352,351,399,111
200kV_500kx_p2nm_8cmCL_grain1_0008_n.jpg,375,258,413,305,111
200kV_500kx_p2nm_8cmCL_grain1_0010_n.jpg,774,210,858,280,111
200kV_500kx_p2nm_8cmCL_grain1_0010_n.jpg,426,111,500,149,111
200kV_500kx_p2nm_8cmCL_grain1_0010_n.jpg,432,216,484,243,111
200kV_500kx_p2nm_8cmCL_grain1_0010_n.jpg,594,348,655,430,111
200kV_500kx_p2nm_8cmCL_grain1_0010_n.jpg,703,270,833,351,111
200kV_500kx_p2nm_8cmCL_grain1_0010_n.jpg,986,282,1019,352,111
200kV_500kx_p2nm_8cmCL_grain1_0010_n.jpg,297,196,333,245,111
200kV_500kx_p2nm_8cmCL_grain1_0010_n.jpg,340,245,387,340,111
200kV_500kx_p2nm_8cmCL_grain1_0010_n.jpg,56,299,144,370,111
200kV_500kx_p2nm_8cmCL_grain1_0010_n.jpg,47,395,89,478,111
200kV_500kx_p2nm_8cmCL_grain1_0010_n.jpg,66,394,167,445,111
200kV_500kx_p2nm_8cmCL_grain1_0010_n.jpg,196,339,260,398,111
200kV_500kx_p2nm_8cmCL_grain1_0010_n.jpg,84,122,107,174,111
200kV_500kx_p2nm_8cmCL_grain1_0010_n.jpg,21,202,55,261,111
200kV_500kx_p2nm_8cmCL_grain1_0010_n.jpg,72,240,119,267,111
200kV_500kx_p2nm_8cmCL_grain1_0010_n.jpg,115,156,151,179,111
200kV_500kx_p2nm_8cmCL_grain1_0010_n.jpg,159,284,207,343,111
200kV_500kx_p2nm_8cmCL_grain1_0010_n.jpg,302,72,355,128,111
200kV_500kx_p2nm_8cmCL_grain1_0010_n.jpg,815,125,870,151,111
200kV_500kx_p2nm_8cmCL_grain1_0010_n.jpg,844,41,905,68,111
200kV_500kx_p2nm_8cmCL_grain1_0010_n.jpg,943,156,962,194,111
200kV_500kx_p2nm_8cmCL_grain1_0010_n.jpg,510,173,531,207,111
200kV_500kx_p2nm_8cmCL_grain1_0010_n.jpg,148,118,191,138,111
200kV_500kx_p2nm_8cmCL_grain1_0010_n.jpg,44,82,67,122,111
200kV_500kx_p2nm_8cmCL_grain1_0010_n.jpg,324,351,376,374,111
200kV_500kx_p2nm_8cmCL_grain1_0012_n.jpg,80,264,114,328,111
200kV_500kx_p2nm_8cmCL_grain1_0012_n.jpg,118,264,203,328,111
200kV_500kx_p2nm_8cmCL_grain1_0012_n.jpg,578,266,621,322,111
200kV_500kx_p2nm_8cmCL_grain1_0012_n.jpg,699,143,767,218,111
200kV_500kx_p2nm_8cmCL_grain1_0012_n.jpg,926,95,1021,160,111
200kV_500kx_p2nm_8cmCL_grain1_0012_n.jpg,793,70,824,121,111
200kV_500kx_p2nm_8cmCL_grain1_0012_n.jpg,817,85,916,182,111
200kV_500kx_p2nm_8cmCL_grain1_0012_n.jpg,630,88,663,132,111
200kV_500kx_p2nm_8cmCL_grain1_0012_n.jpg,684,61,713,101,111
200kV_500kx_p2nm_8cmCL_grain1_0012_n.jpg,687,216,731,275,111
200kV_500kx_p2nm_8cmCL_grain1_0012_n.jpg,443,175,537,228,111
200kV_500kx_p2nm_8cmCL_grain1_0012_n.jpg,115,59,185,102,111
200kV_500kx_p2nm_8cmCL_grain1_0012_n.jpg,36,136,58,179,111
200kV_500kx_p2nm_8cmCL_grain1_0012_n.jpg,190,34,256,72,111
200kV_500kx_p2nm_8cmCL_grain1_0012_n.jpg,599,16,646,41,111
200kV_500kx_p2nm_8cmCL_grain1_0012_n.jpg,337,150,408,238,111
200kV_500kx_p2nm_8cmCL_grain1_0012_n.jpg,83,161,143,237,111
200kV_500kx_p2nm_8cmCL_grain1_0020.jpg,547,515,613,614,111
200kV_500kx_p2nm_8cmCL_grain1_0020.jpg,616,653,692,697,111
200kV_500kx_p2nm_8cmCL_grain1_0020.jpg,436,554,505,671,111
200kV_500kx_p2nm_8cmCL_grain1_0020.jpg,664,534,767,600,111
200kV_500kx_p2nm_8cmCL_grain1_0020.jpg,269,683,378,760,111
200kV_500kx_p2nm_8cmCL_grain1_0020.jpg,818,641,866,714,111
200kV_500kx_p2nm_8cmCL_grain1_0020.jpg,856,541,916,630,111
200kV_500kx_p2nm_8cmCL_grain1_0020.jpg,836,391,905,474,111
200kV_500kx_p2nm_8cmCL_grain1_0020.jpg,96,617,172,692,111
200kV_500kx_p2nm_8cmCL_grain1_0020.jpg,446,397,489,463,111
200kV_500kx_p2nm_8cmCL_grain1_0020.jpg,719,471,788,523,111
200kV_500kx_p2nm_8cmCL_grain1_0020.jpg,795,486,841,557,111
200kV_500kx_p2nm_8cmCL_grain1_0020.jpg,328,370,390,429,111
200kV_500kx_p2nm_8cmCL_grain1_0020.jpg,121,501,154,544,111
200kV_500kx_p2nm_8cmCL_grain1_0020.jpg,750,361,806,439,111
200kV_500kx_p2nm_8cmCL_grain1_0020.jpg,842,28,861,53,111
200kV_500kx_p2nm_8cmCL_grain1_0020.jpg,267,301,297,347,111
200kV_500kx_p2nm_8cmCL_grain1_0020.jpg,57,569,114,621,111
200kV_500kx_p2nm_8cmCL_grain1_0020.jpg,480,263,515,285,111
200kV_500kx_p2nm_8cmCL_grain1_0020.jpg,571,260,638,302,111
200kV_500kx_p2nm_8cmCL_grain1_0020.jpg,451,185,473,210,111
200kV_500kx_p2nm_8cmCL_grain1_0020.jpg,283,138,325,163,111
200kV_500kx_p2nm_8cmCL_grain1_0020.jpg,827,137,858,170,111
200kV_500kx_p2nm_8cmCL_grain1_0020.jpg,811,350,838,381,111
200kV_500kx_p2nm_8cmCL_grain1_0020.jpg,247,404,298,437,111
200kV_500kx_p2nm_8cmCL_grain1_0022.jpg,486,413,573,523,111
200kV_500kx_p2nm_8cmCL_grain1_0022.jpg,533,575,637,645,111
200kV_500kx_p2nm_8cmCL_grain1_0022.jpg,163,612,227,667,111
200kV_500kx_p2nm_8cmCL_grain1_0022.jpg,112,504,171,575,111
200kV_500kx_p2nm_8cmCL_grain1_0022.jpg,69,421,154,481,111
200kV_500kx_p2nm_8cmCL_grain1_0022.jpg,162,424,217,466,111
200kV_500kx_p2nm_8cmCL_grain1_0022.jpg,275,436,342,478,111
200kV_500kx_p2nm_8cmCL_grain1_0022.jpg,202,479,254,512,111
